PCODE,latitude,longitude,geocoded
HR2 0SG,52.037592,-2.955675,True
OX33 1QH,51.7529598,-1.1343364,True
BB2 6TD,53.742024,-2.51085,True
OX16 9HY,52.0486161,-1.3469057,True
TF11 8PD,52.672219,-2.36608,True
S74 9HX,53.5008897,-1.4531758,True
SW11 5AP,51.473244,-0.15952,True
NG16 3EA,53.0197244,-1.3129494,True
UB4 8JP,51.528935,-0.439973,True
BS15 3LA,51.4431669,-2.5198005,True
OX26 4RS,51.908045,-1.144991,True
HA3 5RQ,51.597444,-0.3412187,True
SE28 8AT,51.503205,0.10873,True
WR15 8XA,52.3037737,-2.5982689,True
PO4 0DL,50.79501,-1.076776,True
RM6 6SB,51.5774937,0.1420556,True
BD23 1UQ,53.962745,-2.036909,True
NE40 3AH,54.9735477,-1.7771357,True
M19 1FS,53.437262,-2.196055,True
SS16 5BA,51.5635496,0.4558883,True
IP16 4BG,52.203209,1.585502,True
WV11 3ES,52.60329,-2.07179,True
M16 8GW,53.44274,-2.247011,True
NR19 2EU,52.6880396,0.9428774,True
NR4 6PP,52.612298,1.274673,True
PE7 8BF,52.5341385,-0.2642337,True
SE9 2PT,51.453397,0.075776,True
B30 1SH,52.4233923,-1.9525868,True
BB3 0AL,53.715107,-2.484341,True
DY6 8QG,52.4917672,-2.1511986,True
CM24 8TZ,51.893742,0.206367,True
DY7 6AA,52.4542049,-2.2316139,True
WV5 8BJ,52.535768,-2.197848,True
NG5 9PJ,53.013055,-1.1597961,True
S41 8BA,53.252382,-1.436411,True
BH23 3AU,50.7406552,-1.7548817,True
PE20 1JS,52.923948,-0.059525,True
NR12 9DG,52.7724411,1.5182072,True
DY14 8PE,52.380266,-2.483491,True
S13 9HJ,53.3679408,-1.3762729,True
EX5 7EE,50.755254,-3.397917,True
LN9 6DA,53.2028677,-0.1103529,True
WA4 3AE,53.363701,-2.575631,True
SW6 3ED,51.4676248,-0.196178,True
BS4 5EY,51.425546,-2.538485,True
BS30 8TS,51.4423454,-2.4699932,True
B9 5RX,52.483943,-1.831983,True
RM9 5QT,51.547621,0.1339218,True
L21 0DB,53.480376,-2.983066,True
BS7 9NL,51.4750962,-2.5721141,True
S25 2NZ,53.373706,-1.20445,True
DT6 3DT,50.7464593,-2.7470609,True
TQ12 2QA,50.534078,-3.605245,True
SL4 5EH,51.4824255,-0.6218028,True
SL4 3RT,51.471782,-0.629403,True
S61 2BD,53.433884,-1.3988905,True
LE11 4SQ,52.770027,-1.23956,True
M13 0LF,53.4625221,-2.2085399,True
LE4 7AN,52.658634,-1.11513,True
TS9 5AL,54.4666585,-1.1814024,True
SR3 4EN,54.888194,-1.428849,True
BS16 9LH,51.4785227,-2.4825357,True
ST5 9JU,53.027108,-2.223068,True
OX26 2NS,51.9002662,-1.1607708,True
BD9 6AL,53.817551,-1.809331,True
CB1 8NN,52.1789684,0.1633939,True
EN8 0JU,51.711835,-0.026334,True
LS27 0LZ,53.7437049,-1.6192128,True
NR3 4BX,52.646967,1.298025,True
PE8 4BS,52.4767018,-0.4618412,True
M44 5ZR,53.435556,-2.431166,True
BB1 8QA,53.7675316,-2.4864708,True
RH15 9EA,50.95209,-0.133329,True
OX2 9JE,51.7427476,-1.3029169,True
HU8 0JD,53.768454,-0.301018,True
WV16 5JD,52.5301367,-2.4253129,True
RG5 4RF,51.464605,-0.889347,True
RG2 9GB,51.3785704,-0.8939618,True
ST3 7DF,52.972955,-2.107055,True
CV32 6RD,52.3080634,-1.5332016,True
B9 5QA,52.475995,-1.831852,True
BL1 8SN,53.607078,-2.4250709,True
CW2 5DH,53.067507,-2.457849,True
ST5 2QS,53.0029988,-2.2466516,True
ST5 3DN,52.988804,-2.218908,True
GU21 5RF,51.3361996,-0.5270117,True
TF2 7AB,52.70789,-2.444912,True
BL3 1BT,53.562196,-2.3836307,True
CA13 9HF,54.667465,-3.350974,True
RH8 0AB,51.2621198,-0.0008836,True
WV4 4NT,52.565481,-2.177692,True
SL6 5JB,51.5223325,-0.7595006,True
B26 2HX,52.468206,-1.789914,True
DE55 7JA,53.0941162,-1.3866355,True
WF17 0BJ,53.720439,-1.635012,True
FY4 3JZ,53.787376,-3.0290617,True
SK8 4QX,53.386979,-2.226631,True
EX39 3AR,51.0158376,-4.2193274,True
RG12 7BA,51.406544,-0.750801,True
LS11 5TT,53.7608797,-1.5565442,True
LS10 1LA,53.788199,-1.533933,True
S9 3TU,53.3968866,-1.4259584,True
E15 4LP,51.542979,0.007408,True
YO23 1WF,53.9483194,-1.0906453,True
DE5 8NP,53.018924,-1.426172,True
ST13 6EU,53.1066442,-2.0097463,True
NG16 6BW,53.071969,-1.307947,True
EN4 0BL,51.647316,-0.1420119,True
DE55 1AE,53.074188,-1.396976,True
NR32 4PZ,52.4964264,1.7294106,True
BD4 6NR,53.764859,-1.699918,True
TW13 7EF,51.4435719,-0.4038164,True
L34 3NB,53.431357,-2.811494,True
TF1 3FA,52.7095184,-2.5170994,True
RG17 0AN,51.40519,-1.514791,True
BS20 0HU,51.4734207,-2.6770932,True
BB18 5TB,53.911397,-2.178315,True
YO11 2JW,54.2711375,-0.4133329,True
UB3 1DH,51.504764,-0.427104,True
CW1 2PZ,53.1009317,-2.4428145,True
DL5 6AP,54.594354,-1.579279,True
WA2 7NG,53.3926058,-2.5953006,True
B37 5FD,52.48252,-1.742292,True
PE1 4DZ,52.5871197,-0.2308242,True
E16 2RD,51.507567,0.063234,True
ST16 1NR,52.8265805,-2.1243257,True
ST17 0LJ,52.786239,-2.070461,True
M6 8RD,53.4929826,-2.304294,True
TS16 0LA,54.524458,-1.376353,True
BD13 3BH,53.7910756,-1.8197731,True
EN11 8JY,51.755031,-0.019177,True
YO8 9QS,53.7737595,-1.0834232,True
S64 8JW,53.483048,-1.321412,True
SY10 7BD,52.918752,-3.0213536,True
SS2 4XA,51.541897,0.7419,True
TS19 8TF,54.5782902,-1.3658825,True
N9 9JZ,51.633349,-0.078762,True
M20 5PG,53.4094107,-2.2189891,True
E7 9BB,51.54936,0.022157,True
NR7 0XS,52.6374704,1.3565023,True
YO12 6TH,54.292843,-0.435345,True
NE46 3JB,54.9701926,-2.1201983,True
M24 2GT,53.547441,-2.179601,True
SL2 1QE,51.5357271,-0.6213392,True
IP14 4BQ,52.198554,1.028747,True
E10 6JZ,51.5671697,-0.0018155,True
B24 8RE,52.514499,-1.838218,True
PO2 9DU,50.8312605,-1.0707105,True
PE36 5HY,52.936283,0.497002,True
S65 2SN,53.4327406,-1.3386665,True
YO42 2LL,53.9319,-0.765577,True
E1 2JP,51.5138302,-0.0598555,True
SS7 2TD,51.567488,0.600772,True
LA6 2HJ,54.2009826,-2.6040913,True
BL4 0DH,53.550478,-2.412335,True
PR7 2NJ,53.6411648,-2.6492336,True
WN6 0NX,53.592691,-2.672941,True
CH4 7AE,53.1845029,-2.8849759,True
DY5 2NU,52.467908,-2.116989,True
BL9 8LP,53.5606771,-2.2703228,True
DE24 0BR,52.882167,-1.437343,True
YO25 5HR,54.0088836,-0.4270372,True
LE2 6FU,52.607033,-1.125118,True
YO30 6ZS,53.9762372,-1.0992321,True
OX14 1RF,51.676938,-1.300468,True
B36 0UE,52.4985426,-1.7480154,True
WS7 2DB,52.681248,-1.925629,True
RH4 1LY,51.2391195,-0.3297013,True
KT22 7NZ,51.306026,-0.334965,True
RH1 4AD,51.2422434,-0.1599998,True
CV47 0JW,52.256317,-1.394519,True
S73 8FE,53.5298177,-1.3947463,True
ME17 2LL,51.237482,0.710371,True
S12 3BP,53.3411276,-1.4001477,True
OX49 5RB,51.64839,-1.007097,True
TR12 7EB,50.0247652,-5.2374756,True
ST14 8DU,52.901336,-1.862948,True
OX28 1DX,51.7909359,-1.4704594,True
EN3 6TW,51.679794,-0.041874,True
RM1 4EH,51.5903962,0.1850936,True
RM14 3UX,51.546418,0.252262,True
NG14 6JZ,53.0408967,-1.085665,True
PO6 1QY,50.842885,-1.047283,True
M27 0AP,53.507701,-2.3479028,True
M30 9BP,53.492578,-2.332836,True
NE34 6DL,54.9752213,-1.4101743,True
NE6 4NU,54.989906,-1.559313,True
WV10 8BY,52.6175067,-2.1081226,True
PL14 3EA,50.458211,-4.463783,True
B33 9UF,52.4837475,-1.7708136,True
HU6 7RU,53.772271,-0.371379,True
LU2 8HJ,51.9050302,-0.3842426,True
LU4 9FJ,51.899506,-0.466461,True
NR20 3AX,52.6799978,0.9573037,True
WA11 8NY,53.508409,-2.784497,True
CT5 1PX,51.3519799,1.0387545,True
BB1 4ED,53.77089,-2.418422,True
NR7 8NE,52.6515701,1.3234415,True
S43 4QG,53.277973,-1.268466,True
EX13 5EA,50.7827276,-2.9944376,True
B10 9RX,52.472924,-1.855021,True
DE11 7JR,52.7769107,-1.5386979,True
HU10 6HB,53.761686,-0.444151,True
LS28 5SG,53.8088709,-1.6876549,True
NE63 8DH,55.177778,-1.579414,True
WA7 5DX,53.3348829,-2.71618,True
PR9 9TF,53.669512,-2.975069,True
SG1 3RB,51.9166142,-0.2022727,True
M35 9HA,53.507677,-2.146337,True
LE5 1RT,52.6506801,-1.053688,True
LA3 1AB,54.06089,-2.875693,True
YO24 3WZ,53.9475975,-1.1287492,True
BN10 8RB,50.796135,0.00305,True
NG19 0JX,53.1601569,-1.1340642,True
E1 4SD,51.518528,-0.042212,True
YO10 4FY,53.9363877,-1.0643593,True
ME14 5GQ,51.281696,0.559811,True
B75 7DY,52.5595589,-1.7952065,True
CH4 7AE,53.184109,-2.885606,True
E3 2RU,51.5339149,-0.0262134,True
PL3 4BD,50.381339,-4.159078,True
GL13 9FB,51.6899146,-2.4977001,True
HU2 8BQ,53.748115,-0.337175,True
TF1 5NU,52.7011012,-2.485252,True
N17 0PG,51.604911,-0.063337,True
YO8 5JP,53.8038508,-1.041231,True
NE37 2AA,54.907951,-1.523524,True
HX6 2NW,53.7140054,-1.9085191,True
DY2 0PB,52.493096,-2.088984,True
N5 2EQ,51.5489688,-0.0976243,True
LN11 9AW,53.366413,0.003843,True
YO61 3EF,54.1152463,-1.1931148,True
NE22 7DS,55.1376,-1.564479,True
WS6 6LQ,52.6652133,-2.0189394,True
SR2 7NA,54.896963,-1.393051,True
IP14 1QR,52.1926394,0.9785959,True
LA5 9LS,54.125281,-2.761616,True
NR23 1RB,52.9492251,0.8526033,True
DL10 7BQ,54.407724,-1.723155,True
E10 5DN,51.5680337,-0.0133869,True
PL26 7RN,50.339141,-4.892139,True
DE55 2ER,53.0994159,-1.3296259,True
E13 8SJ,51.520522,0.033017,True
WV11 2QE,52.6109845,-2.05289,True
SN1 5ET,51.561575,-1.794185,True
CV2 4JW,52.412722,-1.4738027,True
S35 9WD,53.450429,-1.465295,True
TR27 4DN,50.1846033,-5.4130802,True
RH2 7NT,51.224501,-0.193248,True
RG45 7HZ,51.3622204,-0.7927616,True
DL17 8RW,54.684136,-1.575472,True
S36 1FD,53.4780517,-1.5948307,True
RG40 1SS,51.410944,-0.82242,True
HP16 0BN,51.696632,-0.7029195,True
PL19 8DD,50.541668,-4.154355,True
EX20 1PW,50.7361702,-3.9991901,True
EX22 6JD,50.812278,-4.355334,True
UB1 3HZ,51.518669,-0.3663952,True
ST19 5RX,52.722403,-2.09766,True
EX2 9JU,50.7065871,-3.5396763,True
HP2 4DE,51.753324,-0.449001,True
S11 7LH,53.3576933,-1.5244964,True
NE10 0PT,54.947625,-1.55186,True
NE6 4AW,54.9806968,-1.5447877,True
LE5 6HP,52.622064,-1.067348,True
IG10 3JA,51.6431198,0.0564233,True
E10 7LX,51.565983,-0.02563,True
HU12 8UZ,53.7513245,-0.1964802,True
SN25 2ND,51.603605,-1.818787,True
TS5 8PB,54.5438698,-1.2663091,True
NR14 7QP,52.580851,1.338234,True
LS24 9NB,53.8764099,-1.3087378,True
NE20 9EG,55.048916,-1.740908,True
LS25 6AS,53.7898353,-1.2570647,True
TR7 3JA,50.419803,-5.048842,True
S63 7NW,53.4962904,-1.3429234,True
SE3 8SY,51.475961,0.027446,True
NE1 3AS,54.9664624,-1.6158054,True
LS10 2JU,53.765665,-1.537819,True
CM20 3EZ,51.7698995,0.0991013,True
NG6 8AQ,53.007115,-1.193037,True
NR12 8QN,52.7167506,1.4134769,True
WN7 5NL,53.514442,-2.528979,True
EX32 9AX,51.0689917,-4.0504781,True
S42 6LG,53.181931,-1.409428,True
RG4 9LN,51.5133069,-0.991641,True
LE2 6FU,52.607033,-1.125118,True
DN14 7AL,53.7488033,-0.8602157,True
NR17 1RL,52.484465,1.043014,True
SY3 9DW,52.6937831,-2.7635609,True
BB8 7DP,53.863892,-2.155669,True
PE32 2NS,52.7232637,0.7929732,True
BB9 0PR,53.826397,-2.222238,True
L40 7RZ,53.6015035,-2.8470643,True
SO19 8PH,50.9052,-1.359244,True
M50 2UW,53.475401,-2.2898088,True
AL7 2AF,51.802172,-0.179064,True
W3 8EY,51.5058382,-0.2803943,True
S75 5EF,53.582418,-1.548504,True
TR19 7JX,50.125659,-5.6862757,True
HD3 4HA,53.643726,-1.816177,True
HA6 1QG,51.60308,-0.40668,True
SK12 1PU,53.344193,-2.113332,True
OX14 1NP,51.6825095,-1.2847522,True
M28 7JB,53.514152,-2.383782,True
TA9 3EE,51.2280821,-2.9821683,True
HP1 3DW,51.757582,-0.483137,True
WS6 7JQ,52.6619243,-2.0456818,True
NG10 4WT,52.904313,-1.291778,True
S70 6PD,53.549864,-1.4993027,True
NN29 7PH,52.256826,-0.662636,True
WS13 7NB,52.692026,-1.8242221,True
S63 9EW,53.527663,-1.306519,True
SY2 5RJ,52.70962,-2.72139,True
SY5 0TG,52.647373,-2.882539,True
BL8 3LY,53.611963,-2.3366239,True
NG6 0HT,52.97999,-1.187094,True
PL1 4RL,50.3778173,-4.1748249,True
TF9 1HF,52.905794,-2.477343,True
ME4 4FQ,51.3992511,0.5485665,True
NE7 7DP,54.993994,-1.588042,True
YO12 6QW,54.2792636,-0.4417867,True
HD9 6QJ,53.60789,-1.783521,True
WS13 7EW,52.6953324,-1.8480081,True
NR33 7AQ,52.450543,1.727904,True
NE42 5LJ,54.9563239,-1.8513057,True
DL6 1ED,54.345688,-1.432743,True
BL9 7QT,53.5941324,-2.2729667,True
BA9 9BX,51.055718,-2.424433,True
OL13 0TG,53.6953229,-2.2397291,True
LE3 5QT,52.636112,-1.145597,True
SG5 4HB,52.0188014,-0.2356564,True
BD3 0DU,53.79803,-1.742453,True
LA4 5BG,54.0751925,-2.8510323,True
SR8 5RL,54.757744,-1.317019,True
SK13 2DA,53.4557536,-1.9715633,True
RH12 6AP,51.091391,-0.29986,True
LA1 3LS,54.0544691,-2.7822305,True
DT3 5AN,50.64289,-2.469012,True
OL11 3LU,53.6004682,-2.1907047,True
S43 3NQ,53.256028,-1.365793,True
CV35 0JX,52.1578942,-1.5019726,True
B45 0EU,52.40489,-2.016646,True
PL25 4BZ,50.3427052,-4.7866729,True
NR28 9HZ,52.815885,1.394608,True
SM5 4NS,51.34766,-0.16611,True
TS12 2SJ,54.569254,-0.946322,True
DE15 9RT,52.7890608,-1.6153936,True
EX7 0BY,50.584022,-3.463044,True
EX4 5AD,50.7427827,-3.5450483,True
TS21 3DD,54.657413,-1.443189,True
DE24 8PU,52.9140646,-1.4587641,True
SR7 0BH,54.841547,-1.362211,True
TS14 6RD,54.5407626,-1.0437392,True
B10 9BT,52.471949,-1.833628,True
DN1 3BF,53.5197,-1.12907,True
OL10 2NT,53.582244,-2.217057,True
M25 1JZ,53.5347026,-2.2767869,True
HD4 6JN,53.626359,-1.787827,True
DH9 8AY,54.8766579,-1.7071397,True
GU7 3BW,51.201275,-0.593955,True
ST9 9EE,53.0735765,-2.1163259,True
SE6 3QW,51.423143,-0.020789,True
BL0 9QZ,53.6344836,-2.3286851,True
DL13 3DJ,54.729722,-1.89562,True
NE15 9TP,54.9968667,-1.7435182,True
BN23 8EJ,50.811689,0.292479,True
E16 4NP,51.5221203,0.0057632,True
L4 6SH,53.44617,-2.961634,True
B68 0RG,52.4669668,-2.0115898,True
DE4 5NA,53.146768,-1.53586,True
SK6 3BX,53.4126972,-2.1080695,True
TS12 1HJ,54.579241,-0.981247,True
S41 0LP,53.2177404,-1.406712,True
WR11 1DQ,52.085112,-1.938792,True
PL4 6HT,50.3791432,-4.135533,True
YO62 7SL,54.250664,-0.995775,True
M28 0SY,53.5218335,-2.4100636,True
KT9 2JS,51.35679,-0.309298,True
RG41 1JP,51.4208536,-0.8521304,True
ST9 0HP,53.027296,-2.071272,True
B31 4BS,52.3980382,-1.9713936,True
WA11 0JG,53.466552,-2.679378,True
LS26 8EX,53.7374544,-1.4596708,True
NG5 1AJ,52.970387,-1.1545,True
YO18 8NG,54.2509986,-0.7834401,True
L10 1LB,53.469918,-2.92151,True
B31 4BP,52.4005072,-1.9680339,True
CW10 9BU,53.190712,-2.448071,True
DL14 6LA,54.6521744,-1.6904309,True
TN24 8AL,51.143953,0.885793,True
BH20 4PF,50.6813529,-2.1221864,True
OL11 5EF,53.618215,-2.184921,True
GU47 0SD,51.3506194,-0.7802116,True
HP21 8ES,51.799126,-0.814308,True
LE4 7GY,52.6612164,-1.1077352,True
LE5 6LN,52.626006,-1.062159,True
E16 4DD,51.5185557,0.0159385,True
E13 9AE,51.53143,0.024679,True
BB5 3EA,53.7458976,-2.3904694,True
BB5 2QY,53.738514,-2.352426,True
RM10 7FN,51.5462469,0.1673141,True
TN5 6AZ,51.060347,0.340221,True
M23 9BP,53.4025158,-2.2965596,True
DH5 9JZ,54.817893,-1.460313,True
PE4 6JT,52.6204441,-0.2758025,True
TQ9 5JX,50.437851,-3.695509,True
DH7 7NG,54.781505,-1.6358979,True
LE12 9DB,52.7746156,-1.2816437,True
ST17 9YJ,52.795896,-2.130808,True
NG16 4HL,53.0258035,-1.343646,True
RG12 8FS,51.398444,-0.782707,True
S40 2NS,53.2305719,-1.4387272,True
ST11 9PW,52.96827,-2.059472,True
DE11 0TL,52.786299,-1.5799299,True
NG17 7DH,53.097995,-1.246089,True
E3 3DU,51.52724,-0.0071292,True
NN9 5TY,52.329227,-0.618674,True
RG14 6NQ,51.3803213,-1.3384741,True
PE11 4TF,52.905207,-0.199344,True
B96 6BD,52.254432,-1.9381377,True
HP1 1TX,51.749227,-0.478839,True
L11 4SG,53.4463859,-2.9068232,True
HX5 0QG,53.681244,-1.849004,True
SW17 7DF,51.439099,-0.1698475,True
EX10 9LG,50.69749,-3.233037,True
DT10 1DT,50.9357543,-2.3033847,True
B60 1BA,52.337552,-2.052653,True
RG22 4HS,51.2475994,-1.115804,True
GU14 9BY,51.315774,-0.768394,True
TS28 5AX,54.7313011,-1.3754239,True
PR8 6JS,53.638686,-2.974388,True
E2 8LS,51.5326048,-0.0710969,True
SK4 3HP,53.417805,-2.199577,True
HG3 5HL,54.0890645,-1.7705383,True
BD13 5AD,53.82733,-1.894665,True
M8 5UF,53.5116064,-2.2350502,True
TA10 9SS,51.037864,-2.817746,True
SO20 6HA,51.1133288,-1.502774,True
TA2 8PD,51.03524,-3.062657,True
BB4 7BJ,53.6928786,-2.2472301,True
CB6 1EW,52.465269,0.302099,True
SR3 3EL,54.8721178,-1.427222,True
TF10 7DS,52.765419,-2.36744,True
PR25 2TP,53.6938641,-2.7000232,True
PR5 6RN,53.73631,-2.656087,True
HP15 7UB,51.6476864,-0.7122743,True
SE6 2SE,51.433495,-0.011321,True
RG22 6HA,51.253523,-1.1154515,True
DN21 4NN,53.477768,-0.582876,True
M6 8RD,53.4929826,-2.304294,True
S25 2NZ,53.373706,-1.20445,True
PR4 2ST,53.7799205,-2.8672785,True
IP14 4BQ,52.198554,1.028747,True
N11 1NP,51.6254396,-0.1525029,True
HA7 2EQ,51.608301,-0.303745,True
LE5 0BX,52.65237,-1.07531,True
IG6 3HB,51.593988,0.087621,True
L15 6WU,53.39609,-2.90328,True
N16 6UB,51.57352,-0.068366,True
HA3 9TE,51.5809399,-0.2830807,True
M25 0PH,53.524964,-2.276738,True
EN4 9GE,51.6563158,-0.1699919,True
WD6 1HL,51.654287,-0.268181,True
M8 5DY,53.5157173,-2.2463778,True
NW4 1NA,51.596471,-0.214433,True
M7 4FF,53.5091819,-2.2610865,True
LS17 7TN,53.853692,-1.544375,True
NW2 7BZ,51.56244,-0.23964,True
N16 5RP,51.572234,-0.073298,True
NW7 2EU,51.603863,-0.2337783,True
RM9 6XW,51.532449,0.130713,True
LE5 5LL,52.6264656,-1.1000086,True
PR1 5BY,53.766465,-2.685124,True
BD3 0LT,53.8057445,-1.7471316,True
BB2 2LD,53.74264,-2.488281,True
LE5 5LL,52.6264656,-1.1000086,True
E17 5SD,,,False
CV1 4FS,52.4140662,-1.506722,True
BL1 3QE,53.593164,-2.435005,True
BB2 7AD,,,False
B42 2SY,52.516898,-1.895485,True
SL1 4AA,51.5137263,-0.6192874,True
PR1 4BD,53.759777,-2.68489,True
BL3 6TQ,53.5674034,-2.4414967,True
M8 8DT,53.498373,-2.230479,True
M8 8DT,53.4980251,-2.2309509,True
B8 3DT,52.487846,-1.842419,True
B10 9HH,52.471595,-1.8305216,True
BD8 9AR,53.797823,-1.783566,True
NW5 2DB,51.5455937,-0.1344415,True
NW5 1RN,51.558701,-0.150262,True
EC2A 4SH,51.5249948,-0.0858182,True
SE1 9NA,51.506439,-0.108296,True
SE14 6TJ,51.4748883,-0.0271155,True
SE4 1LE,51.458059,-0.02753,True
E14 3DW,51.4878159,-0.0083154,True
E3 2AE,51.526814,-0.028321,True
CR0 2HN,51.3905835,-0.0915766,True
UB1 3BT,51.510162,-0.373345,True
W7 1JJ,51.5265736,-0.3406226,True
UB1 2GU,51.53102,-0.37041,True
W3 0HW,51.5167152,-0.2862552,True
UB5 4HP,51.551694,-0.375066,True
N9 9TN,51.6256819,-0.0755938,True
N14 7HY,51.615055,-0.12428,True
N10 1NE,51.5934355,-0.1525465,True
UB10 9HT,51.540273,-0.443954,True
UB3 1PB,51.4970845,-0.4358261,True
SW20 9AD,51.409356,-0.208594,True
RM8 1XE,51.5647315,0.1199562,True
E11 3NN,51.557452,0.016529,True
B30 1DY,52.4176941,-1.9412289,True
B45 9NY,52.39631,-2.003306,True
B67 7JG,52.4980515,-1.987185,True
CH43 9EB,53.379202,-3.072406,True
CH62 8EH,53.310525,-2.9791048,True
OL9 0LS,53.545329,-2.153636,True
M32 8JB,53.4426875,-2.2980982,True
M32 0XA,53.457204,-2.293706,True
M33 3JR,53.4128844,-2.3043032,True
WA3 3EL,53.480676,-2.587808,True
BD16 2RS,53.8553398,-1.8471472,True
WF13 2JE,53.693857,-1.648554,True
LS22 6JS,53.9304143,-1.3795888,True
NE11 0AN,54.937237,-1.641175,True
NE30 3RZ,55.0266609,-1.440877,True
NE29 7BU,55.005679,-1.473916,True
NE25 9AS,55.048259,-1.4658296,True
NE12 6SA,55.032337,-1.568766,True
NE28 7TN,55.0051163,-1.5069532,True
NE25 9EQ,55.030539,-1.46655,True
NE29 9PU,55.0220496,-1.4504894,True
NE12 8ER,55.018746,-1.575949,True
MK41 9DT,52.1451138,-0.4516191,True
MK40 4AZ,52.138522,-0.498032,True
LU2 9AG,51.891871,-0.38205,True
RG31 5TY,51.457361,-1.057103,True
RG20 6AD,51.5126017,-1.2521571,True
HP12 4QA,51.612134,-0.782387,True
MK12 5BT,52.0602597,-0.8241083,True
LU7 0NY,51.894544,-0.720853,True
CH1 5JH,53.2029108,-2.9355788,True
CW5 5HD,53.069328,-2.534027,True
CH2 1NN,53.2145179,-2.8693098,True
SY14 8JD,53.027799,-2.761581,True
CH66 2NU,53.2639511,-2.9119069,True
TS26 0LQ,54.688019,-1.247841,True
CA9 3QU,54.8110056,-2.4402041,True
CA11 8NG,54.658914,-2.748115,True
CA7 9PX,54.8212802,-3.1567038,True
DE22 3HU,52.91673,-1.501495,True
S18 2FZ,53.302677,-1.4661668,True
DE56 0DA,53.024901,-1.454945,True
DE3 9LL,52.9187602,-1.5294219,True
DE45 1JA,53.205147,-1.682579,True
TQ1 3PE,50.4758068,-3.5230952,True
BH16 6JD,50.74112,-2.058657,True
SP8 4QP,51.038628,-2.2687116,True
DT11 7SQ,50.862238,-2.171448,True
DT7 3LX,50.7297631,-2.9485775,True
BH15 2BW,50.724516,-1.983797,True
SS11 8LY,51.6135367,0.5420635,True
GL4 3QU,51.856925,-2.209442,True
GL11 4BY,51.6868237,-2.3570097,True
GL52 3JD,51.911464,-2.064412,True
GL10 2HA,51.7535553,-2.2762126,True
PO11 0NU,50.796077,-0.975062,True
PO7 5UD,50.8659011,-1.0246271,True
RG28 7JF,51.225496,-1.335156,True
SO45 4RQ,50.8619352,-1.429487,True
PO7 5DS,50.860317,-1.040193,True
CM23 4SH,51.8503381,0.1524309,True
HP4 3AH,51.753385,-0.564191,True
YO16 4QU,54.0860238,-0.2114164,True
DN20 8AA,53.553547,-0.489338,True
TN4 9UJ,51.1451053,0.2582203,True
ME15 7BT,51.265368,0.531064,True
ME16 0SF,51.2806587,0.5123444,True
CT1 3EW,51.264737,1.096579,True
TN9 2PN,51.1884277,0.2634197,True
DA12 4LF,51.422109,0.398532,True
CT4 7AS,51.2613702,1.0840492,True
ME19 6DH,51.290328,0.436006,True
TN10 4PU,51.2144852,0.2864135,True
DA11 8BG,51.433434,0.342422,True
CT17 0DQ,51.1278297,1.2916998,True
FY7 8HE,53.911847,-3.035163,True
PR1 6DT,53.7710176,-2.6935967,True
FY6 8BE,53.83644,-2.994262,True
LE3 1AH,52.6234676,-1.1612855,True
YO32 4BZ,53.997462,-1.069045,True
BD23 1PL,53.9637627,-2.0224072,True
NN15 6SW,52.381356,-0.693021,True
NE47 6LR,54.9754074,-2.2529831,True
NG9 5AL,52.912011,-1.231625,True
TF3 4NW,52.6780084,-2.4593504,True
TA6 6AW,51.120354,-3.005741,True
DE15 0JL,52.8072446,-1.6158153,True
ST17 9DJ,52.785663,-2.116899,True
RH2 0TD,51.2618411,-0.1750409,True
GU21 8TL,51.313175,-0.601793,True
CV21 1EH,52.3858063,-1.2763037,True
PO10 8PJ,50.85104,-0.913341,True
BA13 3QH,51.2580976,-2.1876846,True
W2 5EZ,51.521118,-0.192935,True
N4 3LS,51.5676075,-0.1155032,True
LE3 6DN,52.641457,-1.182012,True
GU15 2PQ,51.3219459,-0.7485311,True
NE32 5PR,54.972667,-1.487454,True
EN3 7XH,51.6735224,-0.0236082,True
BB12 8ST,53.797251,-2.299601,True
BB10 2AT,53.8036166,-2.2195017,True
BB11 3DF,53.782491,-2.222021,True
DY12 1BL,52.3727522,-2.30568,True
NW1 6RX,51.521572,-0.169281,True
OL6 8RF,53.5058997,-2.0835462,True
SO19 9NA,50.892022,-1.345491,True
BS11 0EB,51.4904715,-2.6712798,True
WS4 1BW,52.623106,-1.950352,True
BL3 3HH,53.5563924,-2.4472028,True
SE13 7BN,51.463566,-0.016006,True
PO30 2DX,50.711258,-1.2835683,True
PO30 5QU,50.697341,-1.31316,True
B71 2BX,52.5402813,-1.995599,True
ME4 5JB,51.369198,0.53239,True
PE6 7JX,52.6369488,-0.3009923,True
RM6 4RS,51.571804,0.118066,True
DN36 4RZ,53.5203352,-0.0826864,True
SS0 0BP,51.552954,0.669407,True
M34 5NB,53.4669709,-2.117984,True
DN41 7QD,53.574581,-0.164326,True
SK10 4AF,53.2687358,-2.1626027,True
CW5 7DY,53.056525,-2.514383,True
DA14 5AA,51.4119372,0.1103105,True
WF16 0AH,53.707685,-1.669163,True
ME10 1PF,51.3418896,0.7120649,True
EX15 3AG,50.907939,-3.332633,True
EN5 4DQ,51.6558478,-0.2131189,True
NG9 7EW,52.920831,-1.268876,True
GL54 2BD,51.888899,-1.7616675,True
SN14 6RJ,51.47067,-2.131352,True
M41 5UG,53.4510549,-2.3606383,True
SE24 9JH,51.456411,-0.089292,True
